Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,Sales_Method
West Gear,1185732,7/2/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,55,375,20625,8250,In-store
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,57,73,4161,250,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,58,56,3248,201,Online
West Gear,1185732,5/4/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,134,7772,319,Online
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,138,8004,328,Online
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,59,88,5192,270,Online
West Gear,1185732,4/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60,100,6000,3000,In-store
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60,200,12000,6000,In-store
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60,250,15000,7500,In-store
West Gear,1185732,5/4/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,60,495,29700,8910,In-store
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,60,550,33000,9900,In-store
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,61,75,4575,233,Online
West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,300,19500,7800,In-store
West Gear,1185732,12/2/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,350,22750,9100,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Street Footwear,24,33,792,39,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,24,53,1272,62,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Street Footwear,25,125,3125,1094,In-store
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,25,175,4375,1531,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,27,13,351,16,Online
West Gear,1185732,2/22/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,28,14,392,20,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,29,7,203,9,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,25,750,263,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,30,50,1500,525,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,32,31,992,47,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Apparel,32,52,1664,73,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,32,125,4000,212,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Apparel,33,49,1617,73,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Street Footwear,33,128,4224,215,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,34,39,1326,62,Online
West Gear,1185732,2/22/21,Northeast,Maryland,Baltimore,Women's Apparel,34,63,2142,92,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35,125,4375,1531,In-store
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,35,150,5250,1838,In-store
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Women's Apparel,35,175,6125,1838,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Women's Apparel,35,200,7000,2100,In-store
West Gear,1185732,2/22/21,Northeast,Maryland,Baltimore,Women's Apparel,35,225,7875,2363,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Street Footwear,35,425,14875,5950,In-store
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,35,445,15575,6230,In-store
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,36,38,1368,66,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,30,1110,53,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,40,100,4000,1400,In-store
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Street Footwear,40,150,6000,2100,In-store
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Apparel,41,15,615,28,Online
West Gear,1185732,2/22/21,Northeast,Maryland,Baltimore,Men's Apparel,41,31,1271,57,Online
West Gear,1185732,6/22/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41,75,3075,145,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42,47,1974,91,Online
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Apparel,43,22,946,41,Online
West Gear,1185732,4/21/21,Northeast,Maryland,Baltimore,Men's Apparel,45,50,2250,675,In-store
West Gear,1185732,3/20/21,Northeast,Maryland,Baltimore,Men's Apparel,45,75,3375,1013,In-store
West Gear,1185732,2/22/21,Northeast,Maryland,Baltimore,Men's Apparel,45,125,5625,1688,In-store
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,175,7875,2756,In-store
West Gear,1185732,6/22/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,250,11250,3938,In-store
West Gear,1185732,6/22/21,Northeast,Maryland,Baltimore,Men's Street Footwear,47,125,5875,294,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Apparel,49,36,1764,74,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,49,118,5782,301,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Apparel,50,125,6250,1875,In-store
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Men's Street Footwear,50,470,23500,9400,In-store
West Gear,1185732,6/22/21,Northeast,Maryland,Baltimore,Men's Street Footwear,50,500,25000,10000,In-store
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Apparel,52,63,3276,134,Online
West Gear,1185732,5/20/21,Northeast,Maryland,Baltimore,Women's Apparel,55,250,13750,4125,In-store
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Street Footwear,33,161,5313,191,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Street Footwear,34,152,5168,186,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Street Footwear,35,525,18375,4594,In-store
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Street Footwear,35,575,20125,5031,In-store
West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Athletic Footwear,37,133,4921,207,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Athletic Footwear,37,135,4995,205,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Athletic Footwear,39,106,4134,169,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Athletic Footwear,40,425,17000,5100,In-store
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Athletic Footwear,40,450,18000,5400,In-store
West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Athletic Footwear,40,475,19000,5700,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Street Footwear,41,138,5658,198,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Women's Athletic Footwear,41,150,6150,246,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Apparel,41,156,6396,416,Online
West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Apparel,42,182,7644,489,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Men's Street Footwear,42,248,10416,583,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Men's Athletic Footwear,43,147,6321,284,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Apparel,43,161,6923,415,Online
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Athletic Footwear,44,137,6028,247,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Athletic Footwear,44,165,7260,334,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Street Footwear,44,252,11088,654,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Women's Athletic Footwear,45,135,6075,249,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Street Footwear,45,147,6615,238,Online
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Athletic Footwear,45,525,23625,7088,In-store
West Gear,1185732,4/9/21,Northeast,New York,Albany,Men's Athletic Footwear,45,525,23625,8269,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Street Footwear,45,550,24750,6188,In-store
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Athletic Footwear,45,550,24750,8663,In-store
West Gear,1185732,8/9/21,Northeast,New York,Albany,Women's Athletic Footwear,45,575,25875,7763,In-store
West Gear,1185732,3/8/21,Northeast,New York,Albany,Women's Apparel,45,575,25875,12938,In-store
West Gear,1185732,4/9/21,Northeast,New York,Albany,Women's Apparel,45,600,27000,13500,In-store
West Gear,1185732,2/10/21,Northeast,New York,Albany,Women's Apparel,45,650,29250,14625,In-store
West Gear,1185732,4/9/21,Northeast,New York,Albany,Men's Street Footwear,45,825,37125,16706,In-store
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Street Footwear,45,870,39150,17618,In-store
West Gear,1185732,10/10/21,Northeast,New York,Albany,Women's Street Footwear,46,137,6302,252,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Athletic Footwear,46,156,7176,330,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Women's Athletic Footwear,47,130,6110,244,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Athletic Footwear,47,144,6768,271,Online
West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Street Footwear,48,150,7200,274,Online
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Athletic Footwear,48,163,7824,352,Online
West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Athletic Footwear,49,144,7056,289,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Women's Street Footwear,49,160,7840,282,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Athletic Footwear,49,162,7938,389,Online
West Gear,1185732,4/9/21,Northeast,New York,Albany,Men's Apparel,50,124,6200,291,Online
West Gear,1185732,2/10/21,Northeast,New York,Albany,Men's Apparel,50,154,7700,354,Online
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Street Footwear,50,238,11900,702,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Street Footwear,50,261,13050,783,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Women's Athletic Footwear,50,500,25000,7500,In-store
West Gear,1185732,10/10/21,Northeast,New York,Albany,Women's Street Footwear,50,525,26250,6563,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Street Footwear,50,545,27250,6813,In-store
West Gear,1185732,5/8/21,Northeast,New York,Albany,Women's Street Footwear,50,550,27500,6875,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Athletic Footwear,50,575,28750,8625,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Street Footwear,50,600,30000,7500,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Athletic Footwear,50,600,30000,10500,In-store
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Athletic Footwear,50,625,31250,10938,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Athletic Footwear,50,650,32500,11375,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Apparel,51,131,6681,321,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Apparel,51,133,6783,332,Online
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Street Footwear,51,169,8619,302,Online
West Gear,1185732,12/8/21,Northeast,New York,Albany,Men's Athletic Footwear,51,169,8619,431,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Women's Street Footwear,51,188,9588,345,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Men's Apparel,52,149,7748,372,Online
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Athletic Footwear,53,150,7950,342,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Athletic Footwear,53,161,8533,401,Online
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Athletic Footwear,54,175,9450,454,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Men's Athletic Footwear,55,210,11550,520,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Women's Apparel,55,218,11990,719,Online
West Gear,1185732,3/8/21,Northeast,New York,Albany,Men's Apparel,55,475,26125,9144,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Apparel,55,525,28875,10106,In-store
West Gear,1185732,8/9/21,Northeast,New York,Albany,Men's Apparel,55,550,30250,10588,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Athletic Footwear,55,575,31625,9488,In-store
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Athletic Footwear,55,575,31625,11069,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Street Footwear,55,625,34375,8594,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Athletic Footwear,55,625,34375,12031,In-store
West Gear,1185732,12/8/21,Northeast,New York,Albany,Men's Athletic Footwear,55,675,37125,12994,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Men's Street Footwear,55,850,46750,21038,In-store
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Street Footwear,55,870,47850,21533,In-store
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Apparel,56,137,7672,376,Online
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Athletic Footwear,56,196,10976,494,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Street Footwear,56,217,12152,668,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Street Footwear,57,208,11856,676,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Apparel,59,150,8850,416,Online
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Apparel,59,156,9204,552,Online
West Gear,1185732,5/8/21,Northeast,New York,Albany,Women's Apparel,59,169,9971,628,Online
West Gear,1185732,12/8/21,Northeast,New York,Albany,Men's Street Footwear,59,245,14455,838,Online
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Street Footwear,59,247,14573,802,Online
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Street Footwear,59,263,15517,869,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Apparel,60,500,30000,10500,In-store
West Gear,1185732,5/8/21,Northeast,New York,Albany,Men's Apparel,60,525,31500,11025,In-store
West Gear,1185732,9/8/21,Northeast,New York,Albany,Women's Apparel,60,625,37500,18750,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Athletic Footwear,60,700,42000,14700,In-store
West Gear,1185732,8/9/21,Northeast,New York,Albany,Women's Apparel,60,725,43500,21750,In-store
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Street Footwear,60,775,46500,20925,In-store
West Gear,1185732,10/10/21,Northeast,New York,Albany,Men's Street Footwear,60,800,48000,21600,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Street Footwear,60,875,52500,23625,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Apparel,62,150,9300,456,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Apparel,62,154,9548,430,Online
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Apparel,62,168,10416,479,Online
West Gear,1185732,8/9/21,Northeast,New York,Albany,Men's Street Footwear,62,250,15500,868,Online
West Gear,1185732,10/10/21,Northeast,New York,Albany,Women's Apparel,64,156,9984,619,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Men's Apparel,65,550,35750,12513,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Men's Apparel,65,575,37375,13081,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Apparel,65,600,39000,13650,In-store
West Gear,1185732,10/10/21,Northeast,New York,Albany,Women's Apparel,65,625,40625,20313,In-store
West Gear,1185732,12/8/21,Northeast,New York,Albany,Men's Street Footwear,65,875,56875,25594,In-store
West Gear,1185732,8/9/21,Northeast,New York,Albany,Men's Street Footwear,65,925,60125,27056,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Men's Street Footwear,65,950,61750,27788,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Apparel,66,194,12804,832,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Apparel,68,176,11968,766,Online
West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Apparel,69,181,12489,774,Online
West Gear,1185732,11/9/21,Northeast,New York,Albany,Women's Apparel,70,650,45500,22750,In-store
West Gear,1185732,6/10/21,Northeast,New York,Albany,Women's Apparel,70,725,50750,25375,In-store
West Gear,1185732,7/8/21,Northeast,New York,Albany,Women's Apparel,70,775,54250,27125,In-store
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,46,102,4692,174,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,47,98,4606,226,Outlet
West Gear,1185732,10/12/21,Northeast,Vermont,Burlington,Women's Apparel,54,90,4860,224,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,54,140,7560,378,Outlet
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,55,81,4455,258,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,57,96,5472,263,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Women's Street Footwear,60,320,19200,6720,In-store
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Athletic Footwear,60,325,19500,8775,In-store
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,64,126,8064,484,Online
West Gear,1185732,11/11/21,Northeast,Vermont,Burlington,Men's Street Footwear,70,450,31500,14175,In-store
West Gear,1185732,10/12/21,Northeast,Vermont,Burlington,Women's Apparel,71,81,5751,305,Online
West Gear,1185732,10/12/21,Northeast,Vermont,Burlington,Women's Apparel,75,300,22500,9000,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,19,68,1292,70,Online
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,19,91,1729,93,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,20,250,5000,2000,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,20,325,6500,2600,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,49,1127,60,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,59,1357,68,Online
West Gear,1185732,2/22/21,Northeast,West Virginia,Charleston,Women's Street Footwear,24,46,1104,52,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Street Footwear,24,68,1632,88,Online
West Gear,1185732,2/17/21,Northeast,West Virginia,Charleston,Women's Apparel,24,105,2520,136,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,47,1175,61,Online
West Gear,1185732,2/22/21,Northeast,West Virginia,Charleston,Women's Street Footwear,25,175,4375,1531,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,4375,1750,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,225,5625,2250,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Street Footwear,25,250,6250,2500,In-store
West Gear,1185732,2/17/21,Northeast,West Virginia,Charleston,Women's Apparel,25,350,8750,3500,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27,69,1863,101,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,27,143,3861,197,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28,75,2100,116,Online
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,28,165,4620,236,Online
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Women's Apparel,29,81,2349,127,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,29,91,2639,140,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,250,7500,3000,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,275,8250,3300,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Women's Apparel,30,325,9750,3900,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,350,10500,4200,In-store
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,30,550,16500,6600,In-store
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,30,570,17100,6840,In-store
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32,47,1504,80,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Apparel,32,61,1952,102,Online
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Women's Street Footwear,32,77,2464,136,Online
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,32,80,2560,133,Online
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,33,44,1452,77,Online
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,50,1650,91,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,69,2277,118,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,33,81,2673,144,Online
West Gear,1185732,2/22/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34,38,1292,59,Online
West Gear,1185732,2/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34,49,1666,88,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,34,154,5236,267,Online
West Gear,1185732,2/22/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,125,4375,1531,In-store
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,6125,2450,In-store
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,200,7000,2800,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Apparel,35,225,7875,3150,In-store
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,275,9625,3850,In-store
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,35,300,10500,4200,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,35,550,19250,7700,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,36,72,2592,132,Online
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Apparel,36,75,2700,138,Online
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Apparel,37,59,2183,109,Online
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37,87,3219,164,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37,119,4403,220,Online
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Women's Street Footwear,38,87,3306,172,Online
West Gear,1185732,3/16/21,Northeast,West Virginia,Charleston,Men's Apparel,40,225,9000,3600,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,275,11000,4400,In-store
West Gear,1185732,9/18/21,Northeast,West Virginia,Charleston,Women's Apparel,40,300,12000,4800,In-store
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,425,17000,6800,In-store
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Apparel,41,53,2173,120,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Apparel,41,74,3034,167,Online
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,41,115,4715,255,Online
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Men's Apparel,42,68,2856,154,Online
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,42,90,3780,208,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,43,150,6450,335,Online
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Apparel,45,175,7875,3150,In-store
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Men's Apparel,45,225,10125,4050,In-store
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Apparel,45,275,12375,4950,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,300,13500,5400,In-store
West Gear,1185732,10/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45,425,19125,7650,In-store
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,45,600,27000,10800,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,46,131,6026,313,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Women's Apparel,47,94,4418,225,Online
West Gear,1185732,2/17/21,Northeast,West Virginia,Charleston,Men's Apparel,48,65,3120,165,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,48,77,3696,188,Online
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Apparel,49,68,3332,180,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,49,98,4802,255,Online
West Gear,1185732,12/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,50,112,5600,297,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,50,116,5800,307,Online
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Apparel,50,250,12500,5000,In-store
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50,275,13750,5500,In-store
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Street Footwear,50,325,16250,6500,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525,26250,10500,In-store
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Women's Apparel,52,95,4940,272,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Apparel,54,87,4698,254,Online
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Women's Apparel,54,115,6210,335,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,55,182,10010,521,Online
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Women's Apparel,55,350,19250,7700,In-store
